pitcher_id,pitcher_name,batter_id,pitcher_hand,batter_hand,release_speed,pitch_type,plate_x,plate_z,pfx_x,pfx_z,balls,strikes,events,description,sz_top,sz_bot,arm_angle,swing_status,swing_outcome,bbe_outcome,plat_adv,pitch_group,batter_name
664776,"Cousins, Jake",671056,R,R,82.9,SL,0.89,2.22,1.07,0.18,2,2,single,hit_into_play,3.26,1.46,22.4,swing,bip,single,1,SL,"Herrera, Iván"
664776,"Cousins, Jake",671056,R,R,96.9,SI,-0.52,2.92,-1.58,0.89,2,2,,foul,3.26,1.46,24.6,swing,foul,out,1,SI,"Herrera, Iván"
664776,"Cousins, Jake",671056,R,R,82.0,SL,0.96,1.35,1.44,0.01,1,2,,ball,3.18,1.48,26.4,take,whiff,out,1,SL,"Herrera, Iván"
664776,"Cousins, Jake",671056,R,R,83.0,SL,1.99,0.69,1.04,-0.21,0,2,,blocked_ball,3.1,1.4,23.9,take,whiff,out,1,SL,"Herrera, Iván"
664776,"Cousins, Jake",671056,R,R,82.9,SL,1.64,1.63,0.87,0.18,0,1,,swinging_strike,3.26,1.46,25.3,swing,whiff,out,1,SL,"Herrera, Iván"
664776,"Cousins, Jake",671056,R,R,83.2,SL,0.83,1.15,0.79,0.28,0,0,,swinging_strike,3.26,1.46,21.4,swing,whiff,out,1,SL,"Herrera, Iván"
664776,"Cousins, Jake",502671,R,R,82.3,SL,0.49,2.11,1.02,0.15,2,2,strikeout,called_strike,3.41,1.49,26.6,take,whiff,out,1,SL,"Goldschmidt, Paul"
664776,"Cousins, Jake",502671,R,R,96.5,SI,-1.29,2.99,-1.38,0.79,2,2,,foul,3.47,1.6,25.2,swing,foul,out,1,SI,"Goldschmidt, Paul"
664776,"Cousins, Jake",502671,R,R,82.3,SL,-0.73,2.69,1.12,0.03,2,1,,foul,3.47,1.6,22.3,swing,foul,out,1,SL,"Goldschmidt, Paul"
664776,"Cousins, Jake",502671,R,R,82.6,SL,1.59,1.69,1.34,0.09,1,1,,ball,3.52,1.54,27.7,take,whiff,out,1,SL,"Goldschmidt, Paul"
664776,"Cousins, Jake",502671,R,R,95.1,SI,0.37,2.15,-1.46,0.62,1,0,,called_strike,3.52,1.57,18.3,take,whiff,out,1,SI,"Goldschmidt, Paul"
664776,"Cousins, Jake",502671,R,R,95.6,SI,-1.48,3.09,-1.44,0.53,0,0,,ball,3.54,1.54,22.6,take,whiff,out,1,SI,"Goldschmidt, Paul"
664776,"Cousins, Jake",571448,R,R,95.9,SI,1.4,2.15,-1.39,0.59,3,1,walk,ball,3.48,1.66,26.0,take,whiff,out,1,SI,"Arenado, Nolan"
664776,"Cousins, Jake",571448,R,R,94.8,SI,-1.13,3.58,-1.37,0.44,2,1,,ball,3.35,1.58,23.8,take,whiff,out,1,SI,"Arenado, Nolan"
664776,"Cousins, Jake",571448,R,R,82.9,SL,1.02,2.18,1.19,0.27,1,1,,ball,3.32,1.56,25.4,take,whiff,out,1,SL,"Arenado, Nolan"
664776,"Cousins, Jake",571448,R,R,81.9,SL,0.73,1.54,1.07,0.43,1,0,,called_strike,3.25,1.53,23.5,take,whiff,out,1,SL,"Arenado, Nolan"
664776,"Cousins, Jake",571448,R,R,82.6,SL,2.35,0.66,1.08,-0.06,0,0,,ball,3.27,1.53,24.3,take,whiff,out,1,SL,"Arenado, Nolan"
664776,"Cousins, Jake",663609,R,R,95.3,SI,-0.59,3.02,-1.39,0.77,2,1,field_out,hit_into_play,3.72,1.74,26.6,swing,bip,out,1,SI,"Baker, Luken"
664776,"Cousins, Jake",663609,R,R,81.5,SL,0.58,2.09,1.21,-0.02,2,0,,called_strike,3.59,1.53,23.3,take,whiff,out,1,SL,"Baker, Luken"
664776,"Cousins, Jake",663609,R,R,81.2,SL,0.39,1.54,1.07,-0.33,1,0,,ball,3.66,1.53,22.0,take,whiff,out,1,SL,"Baker, Luken"
664776,"Cousins, Jake",663609,R,R,94.7,SI,1.27,1.51,-1.44,0.56,0,0,,ball,3.38,1.4,26.7,take,whiff,out,1,SI,"Baker, Luken"
641835,"Mayza, Tim",691026,L,R,93.3,SI,0.07,1.71,1.23,0.58,3,2,field_out,hit_into_play,3.43,1.58,41.7,swing,bip,out,0,SI,"Winn, Masyn"
641835,"Mayza, Tim",691026,L,R,93.1,SI,-0.15,1.81,1.19,0.47,3,1,,foul,3.43,1.58,41.2,swing,foul,out,0,SI,"Winn, Masyn"
641835,"Mayza, Tim",691026,L,R,92.8,SI,0.96,4.17,1.22,0.58,2,1,,ball,3.27,1.47,41.7,take,whiff,out,0,SI,"Winn, Masyn"
641835,"Mayza, Tim",691026,L,R,93.0,SI,0.95,2.78,1.24,0.42,1,1,,ball,3.2,1.45,41.8,take,whiff,out,0,SI,"Winn, Masyn"
641835,"Mayza, Tim",691026,L,R,88.8,SL,-0.19,4.87,-0.34,0.54,0,1,,ball,3.4,1.58,40.5,take,whiff,out,0,SL,"Winn, Masyn"
641835,"Mayza, Tim",691026,L,R,92.7,SI,-0.26,3.21,1.01,0.78,0,0,,called_strike,3.25,1.29,46.1,take,whiff,out,0,SI,"Winn, Masyn"
641835,"Mayza, Tim",687363,L,L,91.6,SI,0.1,2.22,1.16,0.84,1,1,field_out,hit_into_play,3.38,1.59,43.4,swing,bip,out,1,SI,"Scott II, Victor"
641835,"Mayza, Tim",687363,L,L,90.3,SI,-0.5,2.07,1.3,0.47,1,0,,called_strike,3.2,1.53,44.8,take,whiff,out,1,SI,"Scott II, Victor"
641835,"Mayza, Tim",687363,L,L,91.0,SI,-1.11,1.41,1.28,0.59,0,0,,ball,3.22,1.43,42.6,take,whiff,out,1,SI,"Scott II, Victor"
641835,"Mayza, Tim",663457,L,L,93.0,SI,0.06,2.65,1.4,0.46,0,0,field_out,hit_into_play,3.38,1.61,39.1,swing,bip,out,1,SI,"Nootbaar, Lars"
664123,"Effross, Scott",691023,R,R,78.7,SL,-0.44,2.35,0.87,0.46,0,1,home_run,hit_into_play,3.73,1.79,-0.7,swing,bip,home_run,1,SL,"Walker, Jordan"
664123,"Effross, Scott",691023,R,R,79.6,SL,0.78,2.95,0.73,0.29,0,0,,called_strike,3.77,1.78,-2.1,take,whiff,out,1,SL,"Walker, Jordan"
664123,"Effross, Scott",680977,R,L,90.1,FF,0.05,2.56,-1.52,0.38,1,0,single,hit_into_play,3.26,1.57,0.0,swing,bip,single,0,FF,"Donovan, Brendan"
664123,"Effross, Scott",680977,R,L,79.6,SL,-1.65,2.72,0.67,0.27,0,0,,ball,3.25,1.39,1.4,take,whiff,out,0,SL,"Donovan, Brendan"
664123,"Effross, Scott",671056,R,R,91.5,SI,-0.62,2.32,-1.51,-0.38,1,1,grounded_into_double_play,hit_into_play,3.26,1.46,2.4,swing,bip,out,1,SI,"Herrera, Iván"
664123,"Effross, Scott",671056,R,R,90.4,SI,-1.65,2.81,-1.41,-0.38,0,1,,ball,3.15,1.46,2.7,take,whiff,out,1,SI,"Herrera, Iván"
664123,"Effross, Scott",671056,R,R,91.0,SI,-0.43,2.99,-1.46,-0.41,0,0,,foul,3.26,1.46,-0.9,swing,foul,out,1,SI,"Herrera, Iván"
664123,"Effross, Scott",502671,R,R,90.4,SI,0.07,3.07,-1.47,-0.29,2,1,single,hit_into_play,3.47,1.6,2.2,swing,bip,single,1,SI,"Goldschmidt, Paul"
664123,"Effross, Scott",502671,R,R,89.2,SI,-0.79,2.46,-1.37,-0.22,2,0,,foul,3.47,1.6,-2.7,swing,foul,out,1,SI,"Goldschmidt, Paul"
664123,"Effross, Scott",502671,R,R,79.6,SL,-0.25,1.53,1.23,-0.25,1,0,,ball,3.43,1.51,1.2,take,whiff,out,1,SL,"Goldschmidt, Paul"
664123,"Effross, Scott",502671,R,R,90.7,SI,-1.74,3.59,-1.37,-0.32,0,0,,ball,3.41,1.52,0.1,take,whiff,out,1,SI,"Goldschmidt, Paul"
641482,"Cortes, Nestor",571448,L,R,83.4,CH,-0.15,2.87,1.07,0.39,1,2,field_out,hit_into_play,3.38,1.64,45.4,swing,bip,out,0,CH,"Arenado, Nolan"
641482,"Cortes, Nestor",571448,L,R,90.1,FC,-0.25,3.08,-0.42,0.97,1,2,,foul,3.38,1.64,50.2,swing,foul,out,0,FC,"Arenado, Nolan"
641482,"Cortes, Nestor",571448,L,R,93.3,FF,-0.7,2.99,0.37,1.68,1,2,,foul,3.38,1.64,54.8,swing,foul,out,0,FF,"Arenado, Nolan"
641482,"Cortes, Nestor",571448,L,R,84.1,CH,0.35,1.42,1.1,0.67,1,1,,swinging_strike,3.38,1.64,48.4,swing,whiff,out,0,CH,"Arenado, Nolan"
641482,"Cortes, Nestor",571448,L,R,90.6,FC,0.72,4.41,-0.3,1.27,0,1,,ball,3.35,1.53,49.2,take,whiff,out,0,FC,"Arenado, Nolan"
641482,"Cortes, Nestor",571448,L,R,89.0,FC,-0.55,1.99,-0.16,1.08,0,0,,foul,3.38,1.64,55.3,swing,foul,out,0,FC,"Arenado, Nolan"
641482,"Cortes, Nestor",663609,L,R,79.5,ST,-0.04,1.89,-0.99,-0.03,3,2,home_run,hit_into_play,3.72,1.74,44.1,swing,bip,home_run,0,ST,"Baker, Luken"
641482,"Cortes, Nestor",663609,L,R,94.1,FF,0.78,3.37,0.49,1.7,3,2,,foul,3.72,1.74,56.9,swing,foul,out,0,FF,"Baker, Luken"
641482,"Cortes, Nestor",663609,L,R,94.1,FF,1.14,3.15,0.52,1.71,2,2,,ball,3.54,1.53,54.4,take,whiff,out,0,FF,"Baker, Luken"
641482,"Cortes, Nestor",663609,L,R,83.2,CH,0.51,1.76,1.27,0.5,2,2,,foul,3.72,1.74,44.2,swing,foul,out,0,CH,"Baker, Luken"
641482,"Cortes, Nestor",663609,L,R,89.9,FC,-0.41,1.71,-0.2,0.81,2,1,,foul,3.72,1.74,49.5,swing,foul,out,0,FC,"Baker, Luken"
641482,"Cortes, Nestor",663609,L,R,93.6,FF,-1.08,5.16,0.33,1.53,1,1,,ball,3.61,1.51,55.6,take,whiff,out,0,FF,"Baker, Luken"
641482,"Cortes, Nestor",663609,L,R,93.2,FF,-0.12,2.51,0.4,1.72,1,0,,foul,3.72,1.74,55.6,swing,foul,out,0,FF,"Baker, Luken"
641482,"Cortes, Nestor",663609,L,R,94.4,FF,0.26,4.59,0.2,1.77,0,0,,ball,3.64,1.58,56.4,take,whiff,out,0,FF,"Baker, Luken"
641482,"Cortes, Nestor",691026,L,R,90.5,FC,-1.12,2.93,-0.29,1.22,0,1,double,hit_into_play,3.43,1.58,50.9,swing,bip,double,0,FC,"Winn, Masyn"
641482,"Cortes, Nestor",691026,L,R,81.4,ST,0.86,2.84,-0.79,0.39,0,0,,called_strike,3.42,1.6,43.6,take,whiff,out,0,ST,"Winn, Masyn"
641482,"Cortes, Nestor",687363,L,L,93.7,FF,-0.89,2.04,0.56,1.73,3,2,strikeout,called_strike,3.29,1.58,54.9,take,whiff,out,1,FF,"Scott II, Victor"
641482,"Cortes, Nestor",687363,L,L,93.2,FF,-0.42,3.5,0.44,1.6,3,1,,foul,3.38,1.59,54.7,swing,foul,out,1,FF,"Scott II, Victor"
641482,"Cortes, Nestor",687363,L,L,88.0,FC,-1.36,2.84,-0.2,0.79,2,1,,ball,3.24,1.55,43.4,take,whiff,out,1,FC,"Scott II, Victor"
641482,"Cortes, Nestor",687363,L,L,79.7,ST,-1.54,1.79,-1.21,0.29,1,1,,ball,3.22,1.55,40.8,take,whiff,out,1,ST,"Scott II, Victor"
641482,"Cortes, Nestor",687363,L,L,89.7,FC,-0.37,3.37,-0.25,0.95,1,0,,foul,3.38,1.59,47.4,swing,foul,out,1,FC,"Scott II, Victor"
641482,"Cortes, Nestor",687363,L,L,89.6,FC,0.1,3.77,-0.08,1.26,0,0,,ball,3.2,1.43,47.4,take,whiff,out,1,FC,"Scott II, Victor"
641482,"Cortes, Nestor",663457,L,L,79.1,ST,-1.22,2.18,-0.88,0.22,2,2,strikeout,swinging_strike,3.38,1.61,39.3,swing,whiff,out,1,ST,"Nootbaar, Lars"
641482,"Cortes, Nestor",663457,L,L,92.6,FF,-0.1,2.19,0.6,1.63,2,1,,foul,3.38,1.61,52.6,swing,foul,out,1,FF,"Nootbaar, Lars"
641482,"Cortes, Nestor",663457,L,L,92.0,FF,0.05,1.0,0.78,1.58,1,1,,ball,3.37,1.53,53.6,take,whiff,out,1,FF,"Nootbaar, Lars"
641482,"Cortes, Nestor",663457,L,L,78.5,ST,-0.77,1.96,-0.95,0.06,1,0,,foul,3.38,1.61,42.1,swing,foul,out,1,ST,"Nootbaar, Lars"
641482,"Cortes, Nestor",663457,L,L,88.7,FF,0.65,1.31,0.22,1.56,0,0,,ball,3.37,1.53,50.4,take,whiff,out,1,FF,"Nootbaar, Lars"
641482,"Cortes, Nestor",691023,L,R,88.9,FC,-0.52,3.51,-0.32,0.83,3,1,single,hit_into_play,3.73,1.79,50.3,swing,bip,single,0,FC,"Walker, Jordan"
641482,"Cortes, Nestor",691023,L,R,81.0,CH,0.63,0.83,1.2,0.25,2,1,,ball,3.65,1.73,45.6,take,whiff,out,0,CH,"Walker, Jordan"
641482,"Cortes, Nestor",691023,L,R,87.4,FC,-0.16,3.05,-0.09,1.25,2,0,,foul,3.73,1.79,49.8,swing,foul,out,0,FC,"Walker, Jordan"
641482,"Cortes, Nestor",691023,L,R,87.4,FC,1.38,3.61,-0.44,1.0,1,0,,ball,3.72,1.76,49.5,take,whiff,out,0,FC,"Walker, Jordan"
641482,"Cortes, Nestor",691023,L,R,77.2,ST,1.22,3.72,-1.47,-0.13,0,0,,ball,3.52,1.66,52.4,take,whiff,out,0,ST,"Walker, Jordan"
641482,"Cortes, Nestor",680977,L,L,87.9,FC,0.1,1.53,-0.25,1.2,3,2,single,hit_into_play,3.26,1.57,46.7,swing,bip,single,1,FC,"Donovan, Brendan"
641482,"Cortes, Nestor",680977,L,L,87.0,FC,-0.66,2.1,-0.09,1.06,3,1,,swinging_strike,3.26,1.57,45.6,swing,whiff,out,1,FC,"Donovan, Brendan"
641482,"Cortes, Nestor",680977,L,L,76.4,ST,-1.05,1.24,-1.61,-0.12,2,1,,ball,3.15,1.46,46.3,take,whiff,out,1,ST,"Donovan, Brendan"
641482,"Cortes, Nestor",680977,L,L,89.9,FF,0.21,2.76,0.63,1.77,2,0,,called_strike,3.18,1.49,55.7,take,whiff,out,1,FF,"Donovan, Brendan"
641482,"Cortes, Nestor",680977,L,L,89.4,FF,-0.09,3.62,0.48,1.67,1,0,,ball,3.2,1.51,52.5,take,whiff,out,1,FF,"Donovan, Brendan"
641482,"Cortes, Nestor",680977,L,L,91.7,FF,-0.19,3.87,0.58,1.59,0,0,,ball,3.14,1.57,52.0,take,whiff,out,1,FF,"Donovan, Brendan"
641482,"Cortes, Nestor",671056,L,R,90.4,FC,-0.12,2.51,-0.03,1.39,0,0,field_out,hit_into_play,3.26,1.46,50.7,swing,bip,out,0,FC,"Herrera, Iván"
641482,"Cortes, Nestor",502671,L,R,92.3,FF,0.45,2.63,0.51,1.6,3,0,double,hit_into_play,3.47,1.6,52.7,swing,bip,double,0,FF,"Goldschmidt, Paul"
641482,"Cortes, Nestor",502671,L,R,77.8,ST,0.32,1.37,-1.49,-0.1,2,0,,ball,3.46,1.54,45.1,take,whiff,out,0,ST,"Goldschmidt, Paul"
641482,"Cortes, Nestor",502671,L,R,89.1,FC,1.1,2.24,-0.21,1.16,1,0,,ball,3.41,1.49,48.8,take,whiff,out,0,FC,"Goldschmidt, Paul"
641482,"Cortes, Nestor",502671,L,R,88.3,FC,1.77,2.63,-0.26,0.85,0,0,,ball,3.41,1.47,48.4,take,whiff,out,0,FC,"Goldschmidt, Paul"
641482,"Cortes, Nestor",571448,L,R,92.8,FF,0.12,2.83,0.39,1.59,2,1,field_out,hit_into_play,3.38,1.64,55.1,swing,bip,out,0,FF,"Arenado, Nolan"
641482,"Cortes, Nestor",571448,L,R,89.3,FC,-1.31,2.87,-0.36,0.87,1,1,,ball,3.3,1.51,50.7,take,whiff,out,0,FC,"Arenado, Nolan"
641482,"Cortes, Nestor",571448,L,R,77.6,ST,0.3,2.84,-1.6,-0.01,1,0,,called_strike,3.25,1.53,45.6,take,whiff,out,0,ST,"Arenado, Nolan"
641482,"Cortes, Nestor",571448,L,R,92.2,FF,1.14,2.46,0.43,1.53,0,0,,ball,3.32,1.56,51.6,take,whiff,out,0,FF,"Arenado, Nolan"
641482,"Cortes, Nestor",663609,L,R,87.9,FC,0.08,2.66,-0.37,0.89,2,0,field_out,hit_into_play,3.72,1.74,49.0,swing,bip,out,0,FC,"Baker, Luken"
641482,"Cortes, Nestor",663609,L,R,87.0,FC,1.38,3.04,-0.27,1.05,1,0,,ball,3.49,1.63,46.4,take,whiff,out,0,FC,"Baker, Luken"
641482,"Cortes, Nestor",663609,L,R,75.9,ST,1.47,3.67,-1.62,0.08,0,0,,ball,3.49,1.48,44.5,take,whiff,out,0,ST,"Baker, Luken"
641482,"Cortes, Nestor",691026,L,R,93.6,FF,0.09,3.34,0.21,1.6,2,2,force_out,hit_into_play,3.43,1.58,53.7,swing,bip,out,0,FF,"Winn, Masyn"
641482,"Cortes, Nestor",691026,L,R,84.1,CH,1.43,2.55,0.91,0.04,1,2,,ball,3.27,1.47,46.1,take,whiff,out,0,CH,"Winn, Masyn"
641482,"Cortes, Nestor",691026,L,R,90.5,FC,-1.77,2.88,-0.45,1.02,1,2,,foul,3.43,1.58,46.2,swing,foul,out,0,FC,"Winn, Masyn"
641482,"Cortes, Nestor",691026,L,R,90.4,SI,2.08,3.27,1.26,1.32,0,2,,ball,3.42,1.52,17.6,take,whiff,out,0,SI,"Winn, Masyn"
641482,"Cortes, Nestor",691026,L,R,93.4,FF,0.29,2.94,0.46,1.65,0,2,,foul,3.43,1.58,54.1,swing,foul,out,0,FF,"Winn, Masyn"
641482,"Cortes, Nestor",691026,L,R,83.3,CH,0.56,3.23,1.29,0.25,0,1,,called_strike,3.37,1.47,46.4,take,whiff,out,0,CH,"Winn, Masyn"
641482,"Cortes, Nestor",691026,L,R,89.9,FC,-0.71,3.45,-0.09,1.13,0,0,,swinging_strike,3.43,1.58,48.7,swing,whiff,out,0,FC,"Winn, Masyn"
641482,"Cortes, Nestor",687363,L,L,89.0,FC,-0.29,2.24,-0.24,0.98,1,0,force_out,hit_into_play,3.38,1.59,43.1,swing,bip,out,1,FC,"Scott II, Victor"
641482,"Cortes, Nestor",687363,L,L,92.3,FF,-1.19,3.88,0.3,1.57,0,0,,ball,3.37,1.56,56.8,take,whiff,out,1,FF,"Scott II, Victor"
641482,"Cortes, Nestor",663457,L,L,89.2,FC,-0.68,3.36,-0.58,0.7,1,0,single,hit_into_play,3.38,1.61,45.7,swing,bip,single,1,FC,"Nootbaar, Lars"
641482,"Cortes, Nestor",663457,L,L,92.3,FF,0.61,3.25,0.52,1.61,0,0,,ball,3.39,1.6,53.3,take,whiff,out,1,FF,"Nootbaar, Lars"
641482,"Cortes, Nestor",691023,L,R,82.9,CH,1.57,2.79,1.09,0.42,1,1,single,hit_into_play,3.73,1.79,44.5,swing,bip,single,0,CH,"Walker, Jordan"
641482,"Cortes, Nestor",691023,L,R,78.7,ST,0.64,1.95,-1.27,0.1,1,0,,called_strike,3.57,1.71,46.2,take,whiff,out,0,ST,"Walker, Jordan"
641482,"Cortes, Nestor",691023,L,R,91.6,FF,1.63,3.43,0.41,1.67,0,0,,ball,3.67,1.66,56.0,take,whiff,out,0,FF,"Walker, Jordan"
641482,"Cortes, Nestor",680977,L,L,91.2,FF,0.49,1.8,0.36,1.62,0,0,double,hit_into_play,3.26,1.57,50.0,swing,bip,double,1,FF,"Donovan, Brendan"
641482,"Cortes, Nestor",671056,L,R,92.9,FF,-0.58,3.01,0.5,1.68,0,1,field_out,hit_into_play,3.26,1.46,54.8,swing,bip,out,0,FF,"Herrera, Iván"
641482,"Cortes, Nestor",671056,L,R,78.5,ST,0.61,2.65,-1.04,0.21,0,0,,called_strike,3.15,1.38,46.7,take,whiff,out,0,ST,"Herrera, Iván"
641482,"Cortes, Nestor",502671,L,R,83.4,CH,0.54,3.17,1.3,0.37,1,0,field_out,hit_into_play,3.47,1.6,45.7,swing,bip,out,0,CH,"Goldschmidt, Paul"
641482,"Cortes, Nestor",502671,L,R,91.9,FF,0.91,3.65,0.51,1.75,0,0,,ball,3.42,1.54,55.5,take,whiff,out,0,FF,"Goldschmidt, Paul"
641482,"Cortes, Nestor",571448,L,R,82.5,CH,1.01,2.19,1.08,0.33,0,2,single,hit_into_play,3.38,1.64,45.7,swing,bip,single,0,CH,"Arenado, Nolan"
641482,"Cortes, Nestor",571448,L,R,88.9,FC,-0.79,2.62,-0.35,0.79,0,2,,foul,3.38,1.64,51.0,swing,foul,out,0,FC,"Arenado, Nolan"
641482,"Cortes, Nestor",571448,L,R,78.8,ST,0.96,3.04,-1.32,0.19,0,1,,called_strike,3.43,1.5,46.8,take,whiff,out,0,ST,"Arenado, Nolan"
641482,"Cortes, Nestor",571448,L,R,91.7,FF,0.14,2.68,0.39,1.57,0,0,,called_strike,3.36,1.58,56.5,take,whiff,out,0,FF,"Arenado, Nolan"
641482,"Cortes, Nestor",663609,L,R,87.9,FC,-0.21,3.73,-0.47,0.72,3,1,walk,ball,3.63,1.7,49.8,take,whiff,out,0,FC,"Baker, Luken"
641482,"Cortes, Nestor",663609,L,R,91.2,FF,0.18,1.71,0.35,1.65,3,0,,called_strike,3.57,1.47,53.5,take,whiff,out,0,FF,"Baker, Luken"
641482,"Cortes, Nestor",663609,L,R,78.3,ST,1.19,2.71,-1.2,0.01,2,0,,ball,3.54,1.51,44.6,take,whiff,out,0,ST,"Baker, Luken"
641482,"Cortes, Nestor",663609,L,R,91.6,FF,-0.85,3.85,0.16,1.6,1,0,,ball,3.64,1.58,57.0,take,whiff,out,0,FF,"Baker, Luken"
641482,"Cortes, Nestor",663609,L,R,91.4,FF,1.07,2.6,0.36,1.57,0,0,,ball,3.61,1.58,53.1,take,whiff,out,0,FF,"Baker, Luken"
641482,"Cortes, Nestor",691026,L,R,91.9,FF,0.56,2.53,0.6,1.64,0,1,field_out,hit_into_play,3.43,1.58,54.9,swing,bip,out,0,FF,"Winn, Masyn"
641482,"Cortes, Nestor",691026,L,R,91.4,FF,0.79,2.15,0.45,1.63,0,0,,called_strike,3.45,1.58,52.8,take,whiff,out,0,FF,"Winn, Masyn"
656945,"Scott, Tanner",666185,L,R,89.4,SL,0.1,1.91,-0.57,-0.19,2,2,field_out,hit_into_play,3.49,1.66,33.9,swing,bip,out,0,SL,"Carlson, Dylan"
656945,"Scott, Tanner",666185,L,R,98.1,FF,-0.66,2.31,0.36,1.58,2,1,,foul,3.49,1.66,36.5,swing,foul,out,0,FF,"Carlson, Dylan"
656945,"Scott, Tanner",666185,L,R,96.9,FF,0.39,1.43,0.34,1.54,1,1,,ball,3.37,1.56,37.1,take,whiff,out,0,FF,"Carlson, Dylan"
656945,"Scott, Tanner",666185,L,R,88.7,SL,-1.18,0.17,-0.68,0.14,0,1,,blocked_ball,3.33,1.57,35.8,take,whiff,out,0,SL,"Carlson, Dylan"
656945,"Scott, Tanner",666185,L,R,96.0,FF,-0.59,1.54,0.59,1.57,0,0,,called_strike,3.39,1.62,37.9,take,whiff,out,0,FF,"Carlson, Dylan"
592094,"Adam, Jason",666185,R,L,96.6,FF,0.18,3.17,-0.61,1.56,3,1,field_out,hit_into_play,3.49,1.66,39.1,swing,bip,out,0,FF,"Carlson, Dylan"
592094,"Adam, Jason",666185,R,L,95.8,FF,-0.67,4.06,-0.63,1.55,2,1,,ball,3.57,1.52,40.0,take,whiff,out,0,FF,"Carlson, Dylan"
592094,"Adam, Jason",666185,R,L,83.3,SL,0.23,3.31,0.32,-0.24,2,0,,called_strike,3.59,1.57,36.0,take,whiff,out,0,SL,"Carlson, Dylan"
592094,"Adam, Jason",666185,R,L,83.8,SL,1.44,0.13,0.07,-0.57,1,0,,ball,3.47,1.62,35.9,take,whiff,out,0,SL,"Carlson, Dylan"
592094,"Adam, Jason",666185,R,L,89.6,CH,1.11,0.87,-1.59,-0.05,0,0,,ball,3.53,1.53,31.2,take,whiff,out,0,CH,"Carlson, Dylan"
656302,"Cease, Dylan",666185,R,L,97.4,FF,-0.1,2.57,-0.28,1.64,0,1,field_out,hit_into_play,3.49,1.66,54.5,swing,bip,out,0,FF,"Carlson, Dylan"
656302,"Cease, Dylan",666185,R,L,96.9,FF,0.55,2.15,-0.19,1.62,0,0,,called_strike,3.6,1.64,53.2,take,whiff,out,0,FF,"Carlson, Dylan"
656302,"Cease, Dylan",666185,R,L,96.4,FF,-0.35,3.23,-0.34,1.62,0,0,field_out,hit_into_play,3.49,1.66,56.1,swing,bip,out,0,FF,"Carlson, Dylan"
596133,"Weaver, Luke",687363,R,L,96.3,FF,0.73,2.33,-0.42,1.49,1,0,field_out,hit_into_play,3.41,1.61,46.4,swing,bip,out,0,FF,"Scott II, Victor"
596133,"Weaver, Luke",687363,R,L,96.3,FF,-1.27,2.68,-0.45,1.58,0,0,,ball,3.17,1.47,44.8,take,whiff,out,0,FF,"Scott II, Victor"
596133,"Weaver, Luke",691023,R,R,95.9,FF,-0.12,4.1,-0.15,1.41,0,0,field_out,hit_into_play,3.78,1.81,45.8,swing,bip,out,1,FF,"Walker, Jordan"
596133,"Weaver, Luke",671056,R,R,96.8,FF,-0.7,2.77,-0.49,1.65,1,2,field_out,hit_into_play,3.29,1.48,45.4,swing,bip,out,1,FF,"Herrera, Iván"
596133,"Weaver, Luke",671056,R,R,97.2,FF,0.85,3.65,-0.32,1.58,0,2,,ball,3.19,1.45,48.9,take,whiff,out,1,FF,"Herrera, Iván"
596133,"Weaver, Luke",671056,R,R,95.7,FF,-0.15,3.56,-0.39,1.47,0,1,,foul,3.29,1.48,48.6,swing,foul,out,1,FF,"Herrera, Iván"
596133,"Weaver, Luke",671056,R,R,96.6,FF,-0.22,2.16,-0.58,1.68,0,0,,foul,3.29,1.48,46.9,swing,foul,out,1,FF,"Herrera, Iván"
641835,"Mayza, Tim",663457,L,L,92.7,SI,0.48,2.22,1.21,0.86,1,0,field_out,hit_into_play,3.43,1.64,40.8,swing,bip,out,1,SI,"Nootbaar, Lars"
641835,"Mayza, Tim",663457,L,L,93.1,SI,-0.95,1.44,1.21,0.66,0,0,,ball,3.22,1.52,42.9,take,whiff,out,1,SI,"Nootbaar, Lars"
641835,"Mayza, Tim",502671,L,R,93.2,SI,0.1,2.27,1.14,1.03,2,1,field_out,hit_into_play,3.49,1.63,42.1,swing,bip,out,0,SI,"Goldschmidt, Paul"
641835,"Mayza, Tim",502671,L,R,89.7,SL,-2.29,2.06,-0.08,0.47,1,1,,ball,3.35,1.52,42.5,take,whiff,out,0,SL,"Goldschmidt, Paul"
641835,"Mayza, Tim",502671,L,R,95.5,SI,0.22,0.59,1.51,0.83,0,1,,ball,3.4,1.5,41.9,take,whiff,out,0,SI,"Goldschmidt, Paul"
641835,"Mayza, Tim",502671,L,R,93.8,SI,0.16,2.01,1.49,0.42,0,0,,foul,3.49,1.63,42.1,swing,foul,out,0,SI,"Goldschmidt, Paul"
641835,"Mayza, Tim",680977,L,L,94.7,SI,-0.08,2.35,1.35,0.78,1,2,field_out,hit_into_play,3.26,1.58,40.9,swing,bip,out,1,SI,"Donovan, Brendan"
641835,"Mayza, Tim",680977,L,L,88.6,SL,-1.01,3.79,-0.04,0.19,0,2,,ball,3.22,1.45,42.4,take,whiff,out,1,SL,"Donovan, Brendan"
641835,"Mayza, Tim",680977,L,L,94.2,SI,-0.42,3.23,1.48,0.85,0,1,,called_strike,3.22,1.47,44.2,take,whiff,out,1,SI,"Donovan, Brendan"
