pitcher_id,pitcher_name,pitcher_hand,pitch_group,pitches,mean_velo,mean_pfx_x,mean_pfx_z,mean_arm_angle
472610,"García, Luis",R,FF,54,96.0851851851852,-0.48574074074074075,1.2012962962962963,46.266666666666666
472610,"García, Luis",R,SI,470,96.43127659574468,-1.1598297872340426,0.9115744680851063,48.02531914893618
472610,"García, Luis",R,SL,111,82.81531531531532,0.6333333333333333,-0.002612612612612614,46.927927927927925
472610,"García, Luis",R,ST,79,80.80759493670887,1.1141772151898734,0.2459493670886076,44.3
477132,"Kershaw, Clayton",L,CH,23,83.58260869565218,0.7252173913043478,1.15,55.46521739130435
477132,"Kershaw, Clayton",L,CU,81,72.03950617283951,-0.3639506172839506,-1.2740740740740741,63.8679012345679
477132,"Kershaw, Clayton",L,FF,177,89.9271186440678,0.006158192090395482,1.433728813559322,55.30564971751413
477132,"Kershaw, Clayton",L,SL,220,85.93454545454544,-0.4038636363636363,0.5703181818181818,55.25909090909091
489119,"Miley, Wade",L,CH,24,83.37083333333334,1.2916666666666667,0.67,46.02916666666667
489119,"Miley, Wade",L,FC,45,86.87333333333333,-0.198,0.7362222222222223,50.13111111111111
489119,"Miley, Wade",L,FF,25,90.064,0.38799999999999996,1.4692,52.208
489119,"Miley, Wade",L,SI,18,89.59444444444445,1.07,1.0327777777777778,51.12222222222223
489446,"Yates, Kirby",R,CH,397,86.29168765743074,-1.1139042821158691,0.009319899244332493,21.419899244332495
489446,"Yates, Kirby",R,FF,622,93.15289389067524,-1.1434726688102894,1.2334244372990355,21.621864951768487
493603,"Ottavino, Adam",R,CH,50,87.16,-1.1026,0.1534,23.971999999999998
493603,"Ottavino, Adam",R,FC,107,87.90186915887851,0.49887850467289724,0.47130841121495326,25.961682242990655
493603,"Ottavino, Adam",R,FF,99,93.1969696969697,-0.7533333333333333,1.184949494949495,27.015151515151516
493603,"Ottavino, Adam",R,SI,337,92.14005934718101,-1.3323442136498516,0.4477448071216617,24.97715133531157
493603,"Ottavino, Adam",R,SL,23,83.19130434782609,0.8591304347826086,-0.2882608695652174,27.717391304347824
493603,"Ottavino, Adam",R,ST,381,78.91364829396325,1.438792650918635,0.065748031496063,23.66456692913386
500779,"Quintana, Jose",L,CH,530,85.70716981132075,1.193452830188679,0.36145283018867924,42.86358490566038
500779,"Quintana, Jose",L,CU,761,77.64678055190538,-0.629592641261498,-0.5610643889618923,45.7604467805519
500779,"Quintana, Jose",L,FF,630,90.68793650793651,0.3215873015873016,1.3491904761904763,45.46333333333334
500779,"Quintana, Jose",L,SI,828,90.75797101449277,1.1590217391304347,1.0652777777777778,44.52669082125604
